huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
13090001,Los Olmos,2013,578.4464799860222,482.4329028256442,-3.6258692942460002,-4.595620763381163,0.9697514691351626,31.1834638049362,99.63944645462396,0.1761951541072129,6.138208949188276e-08,0.008764451445576412,23.388061107970657,15.133256101929078,0.012157732744309776,12
13090001,Los Olmos,2014,532.6667457371706,545.6616145312162,40.09407718078408,38.8533553206812,1.2407218601028793,51.78306618368342,-53.088945974829684,0.19811591650199822,1.916447622052017e-06,0.009810779229943778,22.26511064573367,15.060952314711301,0.012036490329346132,12
13090001,Los Olmos,2015,973.4064870247022,764.2888555116549,231.20046233466005,220.3322435681191,10.868218766540929,147.99429769652727,-22.08283082161276,0.23453350906463424,1.0471276742170469e-07,0.013169690052765325,22.15321144238527,16.583840642375094,0.012967806581450157,12
13090001,Los Olmos,2016,580.5894940011359,615.3709444432308,26.356516295001526,24.488185025179334,1.8683312698221908,99.07846831955351,-61.13796673709639,0.1957408656436482,1.2933441533535878e-07,0.00816541674865765,23.744627269408625,16.528958307335074,0.013027881570892337,12
13090001,Los Olmos,2017,556.7864183152689,522.1237032331928,8.603970284854842,7.280865271319155,1.3231050135356868,62.153372565909,26.05874479722119,0.18206133430917756,4.590065426258135e-08,0.006500297032332955,24.486012786770004,16.486043174777706,0.012803200443659108,12
13090001,Los Olmos,2018,592.5338460222334,535.3056439200666,8.879202130232564,7.691503410134869,1.1876987200976936,48.55323426438608,48.34899997193428,0.18879017439396517,0.0005164238706071284,0.016099241115697736,23.53244430152,15.97972995885766,0.012592754496491986,12
13090001,Los Olmos,2019,525.9844957209843,596.4951256422577,27.37204306254089,26.457694235565302,0.9143488269755858,51.42279644264987,-97.88267298381422,0.20518164864187285,6.920516121227772e-09,0.01003595645790331,22.96943179311836,16.16336087387151,0.01283407483750664,12
13090001,Los Olmos,2020,716.1193561127956,608.4840527643396,75.93100857206286,70.75640615589491,5.174602416167953,67.25008378709744,31.704294776393112,0.1871633079938365,5.2481009566922955e-08,0.007530023816057066,23.96239822661073,16.30032893969127,0.012962145131624504,12
13090001,Los Olmos,2021,497.3188245076005,523.7705544222755,17.428684628325207,16.110241033060213,1.3184435952649964,63.87962632229909,-43.88041454300022,0.17314818653198485,1.8196926303273936e-05,0.005793794243926928,23.209533612207395,15.211890511118611,0.012302007240907652,12
13090001,Los Olmos,2022,403.10627956387435,464.25885258400797,-0.5743703864423656,-1.41679609337896,0.8424257069365945,51.00399537327541,-60.57820263369125,0.17895386599614985,1.3450876451165354e-08,0.0054918016131879745,23.71373101304158,15.352525444081834,0.01231912296710381,12
13090001,Los Olmos,2023,475.8643902936823,460.0694023819012,7.311431434856602,6.229662538998033,1.0817688958585687,39.79041408056336,8.483556476924448,0.17185925745941447,2.678242630085079e-07,0.010115103878927906,24.06398131070756,15.633770829030652,0.012477856629870013,12
13090001,Los Olmos,2024,551.5371163439147,514.2281188545136,16.53072497700148,15.712940764962191,0.8177842120392897,37.61200445693878,20.778272512399642,0.20025793186714014,5.941559988076255e-08,0.01097575353849265,24.015872560124023,16.587408730768345,0.01321222478191023,12
13090002,Lower Rio Grande,1980,535.5139614841569,424.8393669909806,13.066117355013418,-46.11009213817151,59.17620949318493,137.24572046018721,97.60847713816288,0.2783241831893768,4.490034524196427e-09,0.003994214916481254,23.58036494321874,17.94317220706455,0.013881747265007753,12
13090002,Lower Rio Grande,1981,973.2332347683083,739.429262170467,82.40061636432176,6.270055587757337,76.13056077656442,131.42344499738937,151.4033562335195,0.3290422109395294,4.879267258243442e-09,0.007619155079263692,22.696228104883232,18.552075807537847,0.014211593343376483,12
13090002,Lower Rio Grande,1982,434.5777950064927,518.4746520033751,-22.82695855554464,-43.17503979303227,20.34808123748763,88.97476586409694,-61.0698984413378,0.2940244072102248,1.4323205170477526e-10,0.004297857078183161,23.40245686301148,18.703122790706004,0.01433425119585565,12
13090002,Lower Rio Grande,1983,793.8998890170465,615.7144897228662,69.57760503892464,32.01048223209175,37.567122806832884,93.68217242946437,108.60779425525558,0.3053840858645793,1.8078717483164256e-07,0.0062231681738318945,22.973991687973296,17.92416890882879,0.013724739133440503,12
13090002,Lower Rio Grande,1984,692.7099591742958,558.3248258816877,52.232533792859414,15.541741642670313,36.6907921501891,109.78840323885684,82.15259949974867,0.29986935588645475,3.498829778891133e-07,0.0055349781017840815,22.787526494669123,17.31259102155434,0.013391655992347554,12
13090002,Lower Rio Grande,1985,606.1129723992111,573.714085666471,9.049794449018936,-24.487913493240075,33.53770794225901,79.37588561011268,23.349092283721216,0.30240494792876843,1.1491179133721236e-08,0.005771380367102122,23.378163986786944,18.761812580921912,0.01440610738480697,12
